view_count,cart_count,purchase_count,stock_level,competitor_price_ratio,hour_of_day,day_of_week,base_price_tier,demand_score,conversion_rate,cart_conversion,price_multiplier
27,9,4,332,1.1181,19,3,3,1.0,0.1481,0.3333,1.1184
73,27,14,67,1.0659,14,1,2,1.0,0.1918,0.3699,1.0402
2,0,0,590,1.0942,10,4,1,0.01,0.0,0.0,0.91
31,4,0,5,1.0137,3,0,1,0.4131,0.0,0.129,1.0232
42,3,0,495,1.081,13,1,3,0.3529,0.0,0.0714,1.0055
35,2,0,491,1.0311,21,2,2,0.2893,0.0,0.0571,0.9174
84,1,0,114,1.1227,7,5,2,0.4438,0.0,0.0119,1.0409
80,16,2,302,1.061,3,3,1,0.875,0.025,0.2,1.1042
2,0,0,69,1.0201,6,5,1,0.01,0.0,0.0,0.9176
17,3,1,96,1.0019,5,1,2,0.6144,0.0588,0.1765,1.0088
44,17,3,78,1.0715,17,5,1,1.0,0.0682,0.3864,1.0972
121,65,1,83,1.0473,11,0,2,1.0,0.0083,0.5372,1.0341
65,12,2,279,1.0551,4,5,1,0.7865,0.0308,0.1846,1.0318
7,1,0,256,1.1378,0,3,1,0.3207,0.0,0.1429,0.9939
13,4,0,68,1.0859,7,6,2,0.6804,0.0,0.3077,1.0616
57,8,2,88,0.9711,13,1,2,0.671,0.0351,0.1404,1.0567
25,3,0,237,0.9974,11,0,1,0.365,0.0,0.12,1.0108
31,2,0,60,0.9427,21,5,1,0.284,0.0,0.0645,0.977
37,18,1,178,0.8592,2,5,2,1.0,0.027,0.4865,1.048
4,1,0,22,1.1046,13,6,2,0.52,0.0,0.25,1.0691
77,7,1,74,1.0884,9,4,3,0.6058,0.013,0.0909,1.0138
79,1,0,594,1.1208,23,1,3,0.4203,0.0,0.0127,0.993
25,6,1,266,1.0453,4,4,2,0.725,0.04,0.24,1.0833
39,5,1,55,1.2167,22,5,1,0.5283,0.0256,0.1282,1.0763
43,11,1,27,1.0304,20,1,1,0.7964,0.0233,0.2558,1.1147
8,0,0,345,1.0403,12,4,3,0.04,0.0,0.0,0.9099
4,0,0,412,1.0668,5,4,1,0.02,0.0,0.0,0.9057
0,0,0,293,1.1127,12,1,2,0.0,0.0,0.0,0.8882
97,18,7,235,1.0734,22,3,2,1.0,0.0722,0.1856,1.1094
16,1,0,267,1.214,8,4,2,0.205,0.0,0.0625,0.9647
3,0,0,45,1.0925,23,1,2,0.015,0.0,0.0,0.8952
25,6,3,90,1.0463,2,3,3,0.965,0.12,0.24,1.0506
3,0,0,202,0.9061,16,3,1,0.015,0.0,0.0,0.8781
3,1,0,29,0.9764,4,2,1,0.6817,0.0,0.3333,0.9969
26,3,0,261,1.0794,1,2,2,0.3608,0.0,0.1154,1.0152
28,2,0,75,1.0837,21,3,1,0.2829,0.0,0.0714,0.9495
34,7,1,107,0.9821,20,4,2,0.67,0.0294,0.2059,1.052
42,3,0,170,1.1165,4,4,3,0.3529,0.0,0.0714,0.9948
44,4,0,204,1.0565,16,4,3,0.4018,0.0,0.0909,0.9969
22,4,1,89,1.0816,0,3,1,0.61,0.0455,0.1818,1.0046
41,1,0,85,0.9684,10,0,2,0.2538,0.0,0.0244,0.934
14,5,2,10,1.1288,23,3,1,1.0,0.1429,0.3571,1.0887
23,4,1,15,1.0476,13,2,3,0.5933,0.0435,0.1739,1.0699
19,4,1,107,1.1078,22,3,1,0.6739,0.0526,0.2105,1.0826
15,6,0,138,1.0686,19,1,3,0.875,0.0,0.4,1.1031
10,1,0,86,1.0186,10,3,1,0.25,0.0,0.1,0.9511
3,1,0,131,0.9932,1,6,2,0.6817,0.0,0.3333,1.054
28,4,0,196,1.0846,1,1,2,0.4257,0.0,0.1429,0.989
30,12,6,223,1.0256,17,1,1,1.0,0.2,0.4,1.0953
16,0,0,36,0.8895,7,2,2,0.08,0.0,0.0,0.8992
148,27,5,2,1.1686,15,0,2,0.9662,0.0338,0.1824,1.148
32,3,1,25,0.9346,10,6,2,0.4412,0.0312,0.0938,1.051
87,13,1,26,1.2082,18,1,3,0.7683,0.0115,0.1494,1.156
33,7,1,3,1.1817,11,6,1,0.6802,0.0303,0.2121,1.1046
8,1,0,215,0.9919,14,2,2,0.29,0.0,0.125,0.965
146,25,5,422,1.0633,17,5,3,0.9452,0.0342,0.1712,1.0462
86,12,2,375,0.934,21,0,2,0.7788,0.0233,0.1395,1.097
25,6,1,228,0.9813,7,1,1,0.725,0.04,0.24,1.0361
11,3,0,98,0.9265,2,6,3,0.6005,0.0,0.2727,1.0163
10,0,0,113,1.0015,17,1,2,0.05,0.0,0.0,0.864
65,16,6,86,0.9452,11,1,2,1.0,0.0923,0.2462,1.112
2,0,0,77,0.9651,14,0,1,0.01,0.0,0.0,0.903
40,16,5,85,1.0941,14,6,2,1.0,0.125,0.4,1.0453
40,6,1,63,0.9332,3,2,3,0.575,0.025,0.15,1.0235
8,0,0,444,0.929,18,2,1,0.04,0.0,0.0,0.8566
48,2,0,570,0.9053,5,4,1,0.3233,0.0,0.0417,1.0028
48,5,2,93,0.9428,3,5,2,0.5733,0.0417,0.1042,0.994
17,3,1,155,1.1108,12,1,3,0.6144,0.0588,0.1765,1.067
26,0,0,312,1.036,1,1,1,0.13,0.0,0.0,0.9008
71,7,2,74,1.0595,11,4,1,0.6367,0.0282,0.0986,1.0609
29,6,0,123,1.0922,9,0,3,0.5588,0.0,0.2069,1.0269
38,6,2,55,1.0861,16,5,1,0.6637,0.0526,0.1579,1.0551
21,4,0,82,1.0863,4,0,1,0.486,0.0,0.1905,0.9743
6,0,0,16,1.1145,15,3,1,0.03,0.0,0.0,0.9385
249,63,10,42,1.0728,15,3,2,1.0,0.0402,0.253,1.0567
30,5,1,96,1.104,14,0,1,0.5833,0.0333,0.1667,1.0288
16,3,0,57,1.0747,15,0,2,0.455,0.0,0.1875,1.0116
50,11,2,93,1.2435,16,1,2,0.81,0.04,0.22,1.1056
38,9,0,11,1.062,19,6,2,0.6637,0.0,0.2368,1.0956
10,0,0,501,1.053,9,6,1,0.05,0.0,0.0,0.9161
83,2,0,544,1.0559,15,2,2,0.4632,0.0,0.0241,1.0085
2,1,0,88,1.0065,2,5,2,1.0,0.0,0.5,1.0671
37,8,2,287,1.0038,16,2,1,0.7796,0.0541,0.2162,1.0857
25,12,5,98,1.0677,6,4,2,1.0,0.2,0.48,1.0303
15,3,1,171,0.9836,22,0,1,0.675,0.0667,0.2,1.0515
70,11,2,82,1.1007,6,0,3,0.75,0.0286,0.1571,1.0476
42,4,1,206,1.0795,17,4,3,0.4719,0.0238,0.0952,1.0135
57,6,1,314,1.053,0,3,2,0.5482,0.0175,0.1053,1.0549
21,2,0,24,0.9597,20,5,1,0.2955,0.0,0.0952,0.9479
114,24,2,14,1.1091,18,2,3,0.9737,0.0175,0.2105,1.132
16,3,0,164,1.0662,10,5,2,0.455,0.0,0.1875,1.0236
30,2,0,58,1.0056,20,3,1,0.2833,0.0,0.0667,0.9559
108,7,1,81,1.0836,1,3,2,0.6574,0.0093,0.0648,1.0138
3,0,0,283,1.1334,13,0,2,0.015,0.0,0.0,0.9036
4,0,0,190,1.1057,16,3,3,0.02,0.0,0.0,0.8965
205,8,0,158,1.0806,5,0,2,0.578,0.0,0.039,1.0228
142,12,1,338,1.0671,7,1,2,0.6901,0.007,0.0845,1.0421
59,8,2,44,1.107,9,6,1,0.6679,0.0339,0.1356,1.0446
26,8,0,44,1.0437,6,1,2,0.7454,0.0,0.3077,1.0595
28,2,0,319,1.1908,3,0,2,0.2829,0.0,0.0714,0.9264
11,1,0,276,0.982,15,3,1,0.2368,0.0,0.0909,0.8893
22,4,0,309,1.0516,9,6,3,0.4736,0.0,0.1818,1.0338
22,6,1,96,1.2195,4,3,3,0.7918,0.0455,0.2727,1.1014
1,0,0,22,1.054,3,6,1,0.005,0.0,0.0,0.9008
24,6,0,13,1.1349,0,0,3,0.62,0.0,0.25,1.0506
26,9,1,57,1.0142,4,2,3,0.9377,0.0385,0.3462,1.1108
43,2,0,99,1.0655,18,6,2,0.308,0.0,0.0465,1.0534
29,3,0,255,1.0983,19,6,1,0.3519,0.0,0.1034,1.029
79,18,4,66,0.9757,3,0,3,1.0,0.0506,0.2278,1.0844
18,8,1,576,1.1927,8,6,1,1.0,0.0556,0.4444,1.131
21,1,0,47,1.0838,21,4,2,0.2002,0.0,0.0476,0.9499
33,5,0,99,1.1201,2,3,1,0.468,0.0,0.1515,1.0067
9,2,0,93,1.2073,1,2,1,0.4894,0.0,0.2222,1.0212
20,1,0,39,0.9999,21,2,3,0.2,0.0,0.05,0.955
46,4,2,202,1.0368,13,2,2,0.5343,0.0435,0.087,1.0289
21,6,1,67,1.0799,2,4,3,0.8193,0.0476,0.2857,1.0629
94,35,10,84,1.1026,14,6,2,1.0,0.1064,0.3723,1.1137
38,4,0,42,1.0483,23,4,1,0.4005,0.0,0.1053,0.9971
6,0,0,156,1.0894,16,3,2,0.03,0.0,0.0,0.912
26,1,0,80,1.0855,10,5,3,0.2069,0.0,0.0385,0.9731
57,20,2,145,1.0162,8,6,1,1.0,0.0351,0.3509,1.0475
41,11,2,10,0.9965,23,1,1,0.8879,0.0488,0.2683,1.0827
86,26,9,252,1.1153,12,4,1,1.0,0.1047,0.3023,1.0729
55,7,2,90,1.0773,21,2,2,0.6386,0.0364,0.1273,1.0189
2,0,0,10,1.1489,23,5,2,0.01,0.0,0.0,0.96
4,0,0,234,1.1384,6,4,1,0.02,0.0,0.0,0.8629
41,7,2,98,0.9922,13,4,1,0.6928,0.0488,0.1707,1.0459
10,0,0,10,1.1203,6,2,3,0.05,0.0,0.0,0.9269
35,17,3,14,1.072,15,3,2,1.0,0.0857,0.4857,1.1427
62,8,2,400,1.0655,1,6,2,0.6648,0.0323,0.129,1.051
34,2,0,201,1.0847,5,2,2,0.2876,0.0,0.0588,0.943
21,2,0,143,1.1169,20,2,2,0.2955,0.0,0.0952,0.9802
41,10,0,26,0.9952,8,4,3,0.6928,0.0,0.2439,1.0489
6,0,0,159,1.0889,18,2,1,0.03,0.0,0.0,0.957
51,15,3,202,1.1221,8,2,1,1.0,0.0588,0.2941,1.0977
47,3,1,62,1.0987,4,2,1,0.4265,0.0213,0.0638,1.011
28,8,1,4,0.8712,21,6,3,0.8186,0.0357,0.2857,1.1507
13,0,0,99,1.1014,22,4,2,0.065,0.0,0.0,0.9563
63,11,6,13,0.9928,0,5,3,0.9499,0.0952,0.1746,1.1081
28,7,2,339,1.0859,6,2,1,0.8543,0.0714,0.25,1.0421
2,0,0,501,0.935,16,4,1,0.01,0.0,0.0,0.8883
100,4,0,206,0.9824,6,2,3,0.58,0.0,0.04,1.0398
58,20,11,94,1.1149,18,3,1,1.0,0.1897,0.3448,1.0701
35,8,0,35,1.0104,0,2,1,0.6321,0.0,0.2286,1.0266
22,5,2,74,1.0242,0,1,1,0.8373,0.0909,0.2273,1.1125
128,11,2,33,1.0561,10,6,1,0.7188,0.0156,0.0859,1.086
59,34,6,559,0.9974,22,6,3,1.0,0.1017,0.5763,1.1116
30,5,0,12,1.0522,19,5,2,0.4833,0.0,0.1667,1.066
42,3,0,98,0.9131,15,4,1,0.3529,0.0,0.0714,0.9521
13,6,1,19,0.9684,22,6,2,1.0,0.0769,0.4615,1.0842
8,2,0,22,1.0519,2,2,2,0.54,0.0,0.25,1.0711
12,2,0,92,1.0396,23,2,2,0.3933,0.0,0.1667,1.0039
13,0,0,375,0.9251,10,5,1,0.065,0.0,0.0,0.904
53,6,0,79,1.0557,10,4,3,0.4914,0.0,0.1132,1.0326
6,3,0,52,1.0706,5,4,1,1.0,0.0,0.5,1.0371
60,13,0,564,0.8691,4,6,2,0.7333,0.0,0.2167,1.0793
29,4,1,245,1.0287,23,5,2,0.5243,0.0345,0.1379,1.0169
19,0,0,62,0.991,6,2,2,0.095,0.0,0.0,0.9034
14,2,0,32,0.9063,17,4,1,0.3557,0.0,0.1429,0.97
28,2,0,55,1.0201,2,6,1,0.2829,0.0,0.0714,0.9584
15,1,0,156,1.1579,19,1,2,0.2083,0.0,0.0667,0.9707
22,1,0,68,0.9207,9,0,2,0.2009,0.0,0.0455,0.9486
53,8,0,70,1.0921,16,1,2,0.5669,0.0,0.1509,1.0216
39,9,1,121,0.9982,15,0,1,0.7335,0.0256,0.2308,1.0718
55,11,1,13,0.899,10,4,1,0.7295,0.0182,0.2,1.0789
49,17,2,95,1.0559,19,1,2,1.0,0.0408,0.3469,1.0653
67,10,1,57,1.1148,13,4,1,0.6783,0.0149,0.1493,1.0315
9,2,0,41,1.1144,12,3,2,0.4894,0.0,0.2222,1.0492
212,37,14,30,0.934,0,0,1,1.0,0.066,0.1745,1.0717
25,14,3,66,1.1042,12,5,2,1.0,0.12,0.56,1.1116
50,2,0,324,0.972,17,3,2,0.33,0.0,0.04,1.0319
45,4,1,135,1.144,8,3,1,0.4694,0.0222,0.0889,1.0462
33,5,0,224,1.0634,18,0,3,0.468,0.0,0.1515,1.0398
219,71,5,361,1.1598,2,0,3,1.0,0.0228,0.3242,1.102
9,2,0,65,1.1245,11,2,1,0.4894,0.0,0.2222,1.0227
21,8,2,360,1.1006,8,1,1,1.0,0.0952,0.381,1.0923
5,0,0,586,1.0387,23,6,1,0.025,0.0,0.0,0.927
8,1,0,55,1.0779,8,5,2,0.29,0.0,0.125,0.9992
49,11,0,249,0.9842,12,2,1,0.694,0.0,0.2245,1.052
0,0,0,220,0.9091,9,6,3,0.0,0.0,0.0,0.904
88,6,1,579,0.9852,0,3,3,0.6105,0.0114,0.0682,1.018
40,1,0,441,0.9943,9,2,1,0.25,0.0,0.025,0.9346
23,14,6,390,1.1911,19,6,3,1.0,0.2609,0.6087,1.1395
16,4,0,37,0.9765,19,2,2,0.58,0.0,0.25,1.0393
5,0,0,229,0.9343,18,4,1,0.025,0.0,0.0,0.8688
101,11,4,224,0.9622,0,2,1,0.8366,0.0396,0.1089,1.0625
49,11,2,82,1.25,9,6,2,0.8164,0.0408,0.2245,1.1332
16,0,0,363,1.114,3,3,3,0.08,0.0,0.0,0.8594
2,0,0,556,1.0751,12,5,1,0.01,0.0,0.0,0.8537
15,2,0,407,1.1445,14,6,3,0.3417,0.0,0.1333,1.0192
8,0,0,13,0.9044,4,1,1,0.04,0.0,0.0,0.9175
61,3,1,18,1.0574,2,0,2,0.4525,0.0164,0.0492,1.0377
50,19,4,87,1.1388,10,3,3,1.0,0.08,0.38,1.134
27,6,1,81,1.126,2,6,1,0.6906,0.037,0.2222,1.025
86,10,0,67,1.0398,20,3,2,0.6626,0.0,0.1163,1.0514
7,2,1,185,0.9997,16,5,2,1.0,0.1429,0.2857,1.1192
24,4,0,267,1.2218,11,4,2,0.4533,0.0,0.1667,1.0323
49,8,4,95,1.1007,15,0,2,0.8164,0.0816,0.1633,1.0472
2,0,0,301,1.1119,5,4,1,0.01,0.0,0.0,0.9059
18,5,0,58,1.0357,14,5,1,0.6456,0.0,0.2778,1.0827
33,10,0,7,1.0155,8,3,2,0.7711,0.0,0.303,1.1514
18,5,0,276,1.1065,6,1,2,0.6456,0.0,0.2778,1.0599
26,7,1,55,1.1451,14,3,2,0.7838,0.0385,0.2692,1.1226
37,8,3,268,1.0968,12,1,2,0.8607,0.0811,0.2162,1.0802
18,7,1,247,1.1042,16,0,1,1.0,0.0556,0.3889,1.0753
4,0,0,65,1.0306,5,4,3,0.02,0.0,0.0,0.8996
6,2,0,11,0.9777,12,6,3,0.6967,0.0,0.3333,1.0523
29,2,0,523,1.1172,10,0,1,0.2829,0.0,0.069,0.9397
7,1,0,274,1.0423,11,0,2,0.3207,0.0,0.1429,0.9931
88,8,2,21,0.8854,11,3,1,0.69,0.0227,0.0909,1.0506
71,11,2,316,1.0914,22,4,1,0.7494,0.0282,0.1549,1.0384
17,4,0,538,0.9148,7,2,2,0.5556,0.0,0.2353,0.9894
71,10,2,140,0.9278,21,2,1,0.7212,0.0282,0.1408,1.0822
30,2,0,124,1.0405,5,1,1,0.2833,0.0,0.0667,0.9633
6,0,0,55,1.0785,20,0,1,0.03,0.0,0.0,0.9279
38,6,1,226,1.0654,3,4,1,0.5847,0.0263,0.1579,1.0254
45,21,7,24,1.0827,4,5,3,1.0,0.1556,0.4667,1.1076
3,0,0,16,0.8379,14,3,2,0.015,0.0,0.0,0.9084
15,1,0,97,1.0252,15,0,2,0.2083,0.0,0.0667,0.9263
0,0,0,153,1.1697,17,2,1,0.0,0.0,0.0,0.9544
15,1,0,410,1.1426,7,3,1,0.2083,0.0,0.0667,0.9082
16,1,0,468,1.0913,3,1,3,0.205,0.0,0.0625,0.9169
39,8,1,19,1.0424,2,6,1,0.6822,0.0256,0.2051,1.099
8,2,0,537,1.0231,8,1,3,0.54,0.0,0.25,1.0112
1,0,0,470,1.0768,12,4,1,0.005,0.0,0.0,0.9044
15,1,0,348,1.1283,0,5,2,0.2083,0.0,0.0667,0.9691
69,10,3,496,0.98,8,4,1,0.7653,0.0435,0.1449,1.1014
20,5,3,72,1.0408,20,5,3,1.0,0.15,0.25,1.1115
21,1,0,60,1.0706,15,6,1,0.2002,0.0,0.0476,0.9678
25,4,0,63,1.0895,21,2,2,0.445,0.0,0.16,1.0065
55,22,10,36,1.0513,13,5,3,1.0,0.1818,0.4,1.0877
26,8,1,17,1.1217,10,2,1,0.8608,0.0385,0.3077,1.1502
3,0,0,318,1.0668,10,4,3,0.015,0.0,0.0,0.9188
9,0,0,250,1.1636,22,0,2,0.045,0.0,0.0,0.9264
8,0,0,56,1.0947,12,5,3,0.04,0.0,0.0,0.935
28,4,1,67,1.1233,6,0,1,0.5329,0.0357,0.1429,1.0382
1,0,0,79,1.0744,7,3,2,0.005,0.0,0.0,0.942
13,2,0,154,1.1377,4,4,3,0.3727,0.0,0.1538,1.0204
37,7,1,8,1.0374,1,0,2,0.6445,0.027,0.1892,1.0287
17,9,1,395,1.0631,16,4,2,1.0,0.0588,0.5294,1.0677
49,12,3,75,1.0793,9,0,3,0.9185,0.0612,0.2449,1.0819
19,3,0,162,1.25,23,3,1,0.4108,0.0,0.1579,1.0397
155,21,6,437,1.0416,17,3,3,0.8871,0.0387,0.1355,1.0866
134,16,1,50,1.1107,13,6,2,0.7612,0.0075,0.1194,1.1078
64,3,0,44,1.0655,11,6,1,0.4138,0.0,0.0469,1.0415
123,30,7,252,1.0306,23,6,3,1.0,0.0569,0.2439,1.1184
9,1,0,334,1.1109,22,4,1,0.2672,0.0,0.1111,0.952
55,13,5,6,0.9694,13,1,1,1.0,0.0909,0.2364,1.1089
15,1,0,546,1.0964,22,2,1,0.2083,0.0,0.0667,0.9571
51,7,1,135,1.1881,14,6,1,0.5883,0.0196,0.1373,1.0332
18,5,0,314,0.9519,3,3,2,0.6456,0.0,0.2778,1.0321
13,2,0,493,1.0027,20,3,2,0.3727,0.0,0.1538,1.0279
127,22,3,75,1.0436,16,3,2,0.9173,0.0236,0.1732,1.1077
9,1,0,47,0.9929,15,3,3,0.2672,0.0,0.1111,0.9287
56,8,1,181,1.0188,21,4,2,0.6193,0.0179,0.1429,1.0716
44,7,0,25,0.9956,22,2,1,0.5382,0.0,0.1591,1.0481
14,4,0,173,1.128,6,6,1,0.6414,0.0,0.2857,1.0511
24,4,1,172,1.0091,12,2,2,0.5783,0.0417,0.1667,1.0568
6,1,0,176,0.8949,10,4,2,0.3633,0.0,0.1667,0.9993
101,25,9,266,1.179,5,5,2,1.0,0.0891,0.2475,1.0662
137,33,11,98,1.0259,4,1,2,1.0,0.0803,0.2409,1.0612
52,4,0,518,0.9742,9,6,1,0.4138,0.0,0.0769,1.0099
75,29,13,599,1.008,14,1,1,1.0,0.1733,0.3867,1.041
3,0,0,92,1.1369,15,2,1,0.015,0.0,0.0,0.9413
19,0,0,94,1.1668,22,2,2,0.095,0.0,0.0,0.9558
16,1,0,197,1.1194,12,5,2,0.205,0.0,0.0625,0.9689
33,8,1,247,0.9919,13,4,1,0.7408,0.0303,0.2424,1.0879
8,3,1,206,1.0754,13,6,2,1.0,0.125,0.375,1.0619
33,8,0,65,1.1505,2,4,3,0.6498,0.0,0.2424,1.0408
42,6,1,545,1.055,23,0,1,0.5671,0.0238,0.1429,1.0333
5,2,0,130,0.9815,1,0,2,0.825,0.0,0.4,1.0729
5,1,0,76,1.0162,9,0,1,0.425,0.0,0.2,0.9926
1,0,0,504,0.9708,8,6,3,0.005,0.0,0.0,0.8797
57,13,4,85,1.0493,6,2,3,0.9517,0.0702,0.2281,1.0867
16,4,2,114,0.9838,9,3,1,0.955,0.125,0.25,1.1083
10,1,0,78,0.9492,18,0,2,0.25,0.0,0.1,0.9365
60,1,0,37,1.0217,19,6,2,0.3333,0.0,0.0167,1.0226
6,1,0,93,1.1002,16,0,2,0.3633,0.0,0.1667,1.0419
22,6,1,83,1.1042,6,4,1,0.7918,0.0455,0.2727,1.0665
54,12,5,493,1.105,1,3,1,0.9922,0.0926,0.2222,1.0563
34,7,3,176,1.0602,21,0,2,0.8465,0.0882,0.2059,1.1295
32,4,1,64,1.0146,1,3,3,0.5038,0.0312,0.125,1.0474
6,0,0,50,1.0005,0,2,2,0.03,0.0,0.0,0.9144
7,0,0,79,0.9823,2,6,2,0.035,0.0,0.0,0.9486
34,14,1,6,1.0657,11,0,3,1.0,0.0294,0.4118,1.1503
0,0,0,54,1.0304,5,0,1,0.0,0.0,0.0,0.9019
81,8,5,163,0.9949,13,1,2,0.7877,0.0617,0.0988,1.0613
17,6,1,536,0.9978,1,2,1,0.9674,0.0588,0.3529,1.068
21,5,0,564,1.0015,23,6,3,0.5812,0.0,0.2381,1.0464
11,1,0,128,0.9751,21,4,2,0.2368,0.0,0.0909,0.9573
83,6,1,50,1.1535,20,0,3,0.5957,0.012,0.0723,1.0588
41,7,0,419,1.25,1,5,1,0.5465,0.0,0.1707,1.0482
23,3,0,82,0.9667,22,4,3,0.3759,0.0,0.1304,1.0341
35,4,0,295,0.9722,5,1,1,0.4036,0.0,0.1143,1.0246
19,3,1,12,0.9639,20,3,3,0.5687,0.0526,0.1579,1.0494
25,4,1,504,1.0701,12,3,3,0.565,0.04,0.16,1.0352
17,0,0,22,1.1047,11,2,2,0.085,0.0,0.0,0.9226
21,4,0,362,1.13,5,3,3,0.486,0.0,0.1905,1.0279
15,1,0,381,0.9782,2,5,1,0.2083,0.0,0.0667,0.9245
3,0,0,277,1.13,3,2,2,0.015,0.0,0.0,0.8848
1,0,0,258,0.9997,5,3,1,0.005,0.0,0.0,0.8648
7,3,0,123,1.0579,2,6,2,0.8921,0.0,0.4286,1.041
11,3,0,586,0.8992,2,0,1,0.6005,0.0,0.2727,0.9892
88,24,7,42,0.946,14,1,1,1.0,0.0795,0.2727,1.0405
37,8,3,1,1.0406,3,5,2,0.8607,0.0811,0.2162,1.1389
127,59,11,51,1.0965,3,1,2,1.0,0.0866,0.4646,1.0426
16,0,0,94,0.9498,12,3,1,0.08,0.0,0.0,0.9176
20,4,0,455,1.0774,1,1,2,0.5,0.0,0.2,1.0233
50,5,2,72,1.0399,9,5,1,0.57,0.04,0.1,1.069
34,9,2,502,1.0707,5,0,1,0.8759,0.0588,0.2647,1.0507
30,6,1,367,1.2175,19,6,1,0.65,0.0333,0.2,1.0551
34,4,0,39,1.0352,2,5,2,0.4053,0.0,0.1176,1.0377
35,1,0,280,0.9489,6,0,2,0.2321,0.0,0.0286,0.8656
58,4,0,21,1.0416,13,4,1,0.4279,0.0,0.069,1.0744
44,3,0,305,1.0216,22,3,3,0.3564,0.0,0.0682,1.0068
126,20,9,41,0.9552,8,5,2,1.0,0.0714,0.1587,1.1109
118,20,7,275,1.1458,1,1,1,1.0,0.0593,0.1695,1.0977
21,4,1,70,1.126,18,6,1,0.6288,0.0476,0.1905,1.0718
1,0,0,41,1.0663,23,6,3,0.005,0.0,0.0,0.9013
0,0,0,86,0.9791,18,6,2,0.0,0.0,0.0,0.9025
5,0,0,28,1.2313,9,0,1,0.025,0.0,0.0,0.9643
3,0,0,101,1.1211,20,6,2,0.015,0.0,0.0,0.9657
18,0,0,280,1.0208,18,4,3,0.09,0.0,0.0,0.8693
2,0,0,97,1.0702,10,2,2,0.01,0.0,0.0,0.8914
39,1,0,95,1.0333,15,0,2,0.2463,0.0,0.0256,0.9893
8,2,0,142,1.0823,20,1,1,0.54,0.0,0.25,1.0309
28,4,0,48,0.96,9,6,1,0.4257,0.0,0.1429,1.0051
4,0,0,95,0.9502,22,3,1,0.02,0.0,0.0,0.9165
70,10,2,316,1.0492,19,6,2,0.7214,0.0286,0.1429,1.1153
60,14,1,200,1.124,5,5,3,0.8167,0.0167,0.2333,1.124
19,4,2,76,1.1064,16,2,3,0.8318,0.1053,0.2105,1.0528
96,10,5,10,1.0782,1,5,1,0.8446,0.0521,0.1042,1.1117
8,1,0,248,1.0824,14,1,1,0.29,0.0,0.125,0.8949
67,1,0,440,1.0398,5,6,2,0.3649,0.0,0.0149,1.0514
31,5,0,1,0.9803,1,4,2,0.4776,0.0,0.1613,1.0278
15,5,1,583,1.1021,7,2,1,0.9417,0.0667,0.3333,1.0517
3,0,0,27,1.1017,19,6,3,0.015,0.0,0.0,0.9343
7,0,0,412,1.0421,18,3,3,0.035,0.0,0.0,0.9069
79,4,0,264,0.8813,23,2,3,0.4963,0.0,0.0506,1.0047
37,8,2,10,1.2184,14,3,1,0.7796,0.0541,0.2162,1.136
10,1,0,346,1.1929,21,1,1,0.25,0.0,0.1,0.9271
27,12,1,79,1.1276,7,1,3,1.0,0.037,0.4444,1.0769
4,1,0,316,0.9793,13,4,1,0.52,0.0,0.25,1.0115
4,1,0,97,0.9585,13,2,2,0.52,0.0,0.25,1.0306
95,21,5,221,1.1424,8,6,1,1.0,0.0526,0.2211,1.0701
24,3,0,356,0.954,11,3,2,0.37,0.0,0.125,1.0277
17,3,1,78,1.1236,2,4,3,0.6144,0.0588,0.1765,1.0417
119,10,3,349,1.1315,22,5,2,0.7437,0.0252,0.084,1.1481
20,4,0,82,1.1325,0,0,3,0.5,0.0,0.2,1.0008
16,1,0,86,1.1856,2,1,1,0.205,0.0,0.0625,0.9731
12,4,1,17,0.9166,11,6,2,0.9767,0.0833,0.3333,1.0783
33,5,1,139,1.0321,18,3,1,0.5589,0.0303,0.1515,1.0266
32,3,1,544,0.9206,15,5,2,0.4412,0.0312,0.0938,1.018
0,0,0,69,0.927,6,6,2,0.0,0.0,0.0,0.904
42,7,1,298,1.0362,1,6,2,0.6148,0.0238,0.1667,1.0035
62,12,1,85,1.1236,23,0,1,0.7455,0.0161,0.1935,1.1246
38,3,0,88,0.9667,23,5,3,0.3479,0.0,0.0789,1.0002
81,29,2,117,1.1082,17,0,1,1.0,0.0247,0.358,1.0949
12,2,1,433,1.0347,0,0,1,0.6433,0.0833,0.1667,1.0316
8,0,0,96,0.9539,15,3,1,0.04,0.0,0.0,0.9051
47,10,1,432,1.0398,20,5,1,0.7244,0.0213,0.2128,1.1344
8,0,0,63,1.155,8,3,2,0.04,0.0,0.0,0.9273
3,0,0,254,1.0562,19,4,3,0.015,0.0,0.0,0.9137
4,1,0,85,1.1709,21,0,2,0.52,0.0,0.25,1.0778
58,13,4,15,1.029,0,6,3,0.9452,0.069,0.2241,1.0657
1,0,0,113,1.0142,21,2,3,0.005,0.0,0.0,0.9635
13,0,0,133,0.9847,5,1,2,0.065,0.0,0.0,0.8788
5,0,0,92,1.0563,0,6,1,0.025,0.0,0.0,0.9375
56,9,0,117,0.9952,18,6,1,0.6014,0.0,0.1607,1.0455
28,5,1,61,0.9107,4,5,1,0.6043,0.0357,0.1786,0.9957
9,0,0,55,1.0376,22,1,1,0.045,0.0,0.0,0.9203
55,29,13,90,0.9878,9,1,3,1.0,0.2364,0.5273,1.0772
55,22,2,97,1.0368,12,4,2,1.0,0.0364,0.4,1.0986
